id,timestamp,sensor,t,h
34712,2024-11-28 23:57:03.316424+00,flora-d22-esquina,25,51.6
34999,2024-11-29 00:11:28.843787+00,flora-d22-esquina,24,59.4
35286,2024-11-29 00:24:33.85481+00,flora-d22-esquina,23.4,45.3
35573,2024-11-29 00:34:56.476027+00,secado-d4,24.9,43
36188,2024-11-29 00:58:28.240492+00,flora-d4-interno,22.8,39.7
36475,2024-11-29 01:08:07.011121+00,secado-d4,24.9,43
36623,2024-11-29 01:22:00.321532+00,flora-d22-esquina,22.7,42.7
29239,2024-11-28 19:30:21.098537+00,flora-d4-interno,25,42.3
29422,2024-11-28 19:38:43.772687+00,flora-d22-esquina,24.5,51.3
29709,2024-11-28 19:48:26.533531+00,secado-d4,24.9,41
29996,2024-11-28 20:00:59.628776+00,flora-d22-esquina,23.9,62.2
30466,2024-11-28 20:24:21.555952+00,flora-d4-interno,24.6,45.3
30753,2024-11-28 20:38:47.593454+00,flora-d22-esquina,24.9,48.3
31040,2024-11-28 20:53:13.394215+00,flora-d22-esquina,25,48.2
31327,2024-11-28 21:07:39.236336+00,flora-d22-esquina,25.1,48.5
31614,2024-11-28 21:22:10.335603+00,flora-d4-interno,25,43
32008,2024-11-28 21:41:48.036398+00,flora-d22-esquina,25.1,47.7
32295,2024-11-28 21:56:19.03594+00,flora-d4-interno,23.1,49.2
32582,2024-11-28 22:10:51.077817+00,flora-d22-esquina,24.5,57.3
32869,2024-11-28 22:25:22.050224+00,flora-d4-interno,24.6,43.5
33156,2024-11-28 22:39:54.13014+00,flora-d22-esquina,25.3,48.8
33443,2024-11-28 22:54:25.667846+00,flora-d22-esquina,25.4,47.5
33852,2024-11-28 23:14:43.851775+00,flora-d22-esquina,25.3,46.2
34139,2024-11-28 23:29:14.752387+00,flora-d4-interno,24.6,42.4
34426,2024-11-28 23:43:40.848106+00,flora-d22-esquina,25.1,46.2
34713,2024-11-28 23:57:08.700948+00,flora-d4-interno,23.4,50.6
35000,2024-11-29 00:11:34.226334+00,flora-d4-interno,22.1,57
35287,2024-11-29 00:24:39.242762+00,flora-d4-interno,23.3,41.1
35574,2024-11-29 00:34:56.469559+00,flora-d4-interno,23.1,40
36189,2024-11-29 00:58:28.633094+00,flora-d22-esquina,23,43.2
36476,2024-11-29 01:08:10.945861+00,flora-d4-interno,22.7,39.6
36624,2024-11-29 01:22:05.704157+00,flora-d4-interno,22.5,39.6
29240,2024-11-28 19:30:21.478933+00,flora-d22-esquina,24.9,47.4
29423,2024-11-28 19:38:45.600071+00,secado-d4,24.8,41
29710,2024-11-28 19:48:26.578081+00,flora-d22-esquina,24,58.7
29997,2024-11-28 20:01:05.01971+00,flora-d4-interno,22.2,58.5
30467,2024-11-28 20:24:21.944863+00,flora-d22-esquina,24.7,51.5
30754,2024-11-28 20:38:52.980229+00,flora-d4-interno,25,43.1
31041,2024-11-28 20:53:18.775081+00,flora-d4-interno,25,43
31328,2024-11-28 21:07:44.623193+00,flora-d4-interno,25,43.8
31615,2024-11-28 21:22:10.717129+00,flora-d22-esquina,25.1,49.2
32009,2024-11-28 21:41:53.422864+00,flora-d4-interno,25,42.9
32296,2024-11-28 21:56:19.421894+00,flora-d22-esquina,24.5,51.7
32583,2024-11-28 22:10:56.458022+00,flora-d4-interno,22.3,55.6
32870,2024-11-28 22:25:22.436479+00,flora-d22-esquina,24.8,48.5
33157,2024-11-28 22:39:59.517519+00,flora-d4-interno,24.9,43.9
33444,2024-11-28 22:54:31.046009+00,flora-d4-interno,24.9,42.8
33853,2024-11-28 23:14:49.239916+00,flora-d4-interno,24.8,42.7
34140,2024-11-28 23:29:15.133183+00,flora-d22-esquina,25.1,46
34427,2024-11-28 23:43:46.236191+00,flora-d4-interno,24.5,42.8
34714,2024-11-28 23:57:09.088759+00,flora-d22-esquina,25,51.8
35001,2024-11-29 00:11:34.606794+00,flora-d22-esquina,24,59.4
35288,2024-11-29 00:24:39.622929+00,flora-d22-esquina,23.4,45.5
35575,2024-11-29 00:34:56.947613+00,flora-d22-esquina,23.3,43.7
36190,2024-11-29 00:58:31.403215+00,secado-d4,24.9,43
36477,2024-11-29 01:08:11.326034+00,flora-d22-esquina,22.9,43
36625,2024-11-29 01:22:06.085906+00,flora-d22-esquina,22.7,43
29241,2024-11-28 19:30:26.86618+00,flora-d4-interno,25,42.2
29424,2024-11-28 19:38:49.15927+00,flora-d4-interno,23.4,48.1
29711,2024-11-28 19:48:31.920079+00,secado-d4,24.8,41
29998,2024-11-28 20:01:05.409572+00,flora-d22-esquina,23.8,62.8
30468,2024-11-28 20:24:27.332799+00,flora-d4-interno,24.6,45.4
30755,2024-11-28 20:38:53.368146+00,flora-d22-esquina,25,48.9
31042,2024-11-28 20:53:19.163326+00,flora-d22-esquina,25,48.5
31329,2024-11-28 21:07:45.003336+00,flora-d22-esquina,25.1,48.2
31616,2024-11-28 21:22:16.1054+00,flora-d4-interno,25,43.2
32010,2024-11-28 21:41:53.803291+00,flora-d22-esquina,25,48
32297,2024-11-28 21:56:24.801935+00,flora-d4-interno,23,48.9
32584,2024-11-28 22:10:56.837112+00,flora-d22-esquina,24.5,57.1
32871,2024-11-28 22:25:27.81704+00,flora-d4-interno,24.6,43.4
33158,2024-11-28 22:39:59.898205+00,flora-d22-esquina,25.3,48.4
33445,2024-11-28 22:54:31.435449+00,flora-d22-esquina,25.4,47.4
33854,2024-11-28 23:14:49.623659+00,flora-d22-esquina,25.3,46.3
34141,2024-11-28 23:29:20.514103+00,flora-d4-interno,24.6,42.4
34428,2024-11-28 23:43:46.622441+00,flora-d22-esquina,25.1,46.6
34715,2024-11-28 23:57:14.477473+00,flora-d4-interno,23.4,50.6
35002,2024-11-29 00:11:39.994788+00,flora-d4-interno,22.1,57.1
35289,2024-11-29 00:24:45.007834+00,flora-d4-interno,23.3,41.2
35576,2024-11-29 00:35:02.073506+00,secado-d4,24.9,43
36191,2024-11-29 00:58:34.022415+00,flora-d4-interno,22.8,39.8
36478,2024-11-29 01:08:12.398921+00,secado-d4,24.9,43
36626,2024-11-29 01:22:10.914995+00,secado-d4,24.9,43
29242,2024-11-28 19:30:27.254273+00,flora-d22-esquina,25,46.9
29425,2024-11-28 19:38:49.548205+00,flora-d22-esquina,24.4,51.3
29712,2024-11-28 19:48:31.962994+00,flora-d4-interno,22.2,55.2
29999,2024-11-28 20:01:10.800714+00,flora-d4-interno,22.2,58.6
30469,2024-11-28 20:24:27.719002+00,flora-d22-esquina,24.7,52
30756,2024-11-28 20:38:58.75285+00,flora-d4-interno,25,43
31043,2024-11-28 20:53:24.549737+00,flora-d4-interno,25,43
31330,2024-11-28 21:07:50.39134+00,flora-d4-interno,25,43.9
31617,2024-11-28 21:22:16.488803+00,flora-d22-esquina,25.1,48.8
32011,2024-11-28 21:41:59.188269+00,flora-d4-interno,25,42.8
32298,2024-11-28 21:56:25.190292+00,flora-d22-esquina,24.5,51.7
32585,2024-11-28 22:11:02.222522+00,flora-d4-interno,22.3,55.5
32872,2024-11-28 22:25:28.20519+00,flora-d22-esquina,24.8,48.4
33159,2024-11-28 22:40:05.286775+00,flora-d4-interno,24.9,44
33446,2024-11-28 22:54:36.816055+00,flora-d4-interno,24.9,42.9
33855,2024-11-28 23:14:55.008975+00,flora-d4-interno,24.8,42.7
34142,2024-11-28 23:29:20.894298+00,flora-d22-esquina,25.1,46.4
34429,2024-11-28 23:43:52.008142+00,flora-d4-interno,24.5,42.7
34716,2024-11-28 23:57:14.862655+00,flora-d22-esquina,25,52.5
35003,2024-11-29 00:11:40.374926+00,flora-d22-esquina,24,59.3
35290,2024-11-29 00:24:45.388617+00,flora-d22-esquina,23.4,45.9
35577,2024-11-29 00:35:02.489805+00,flora-d4-interno,23.1,40.1
36192,2024-11-29 00:58:34.41016+00,flora-d22-esquina,23,43.2
36479,2024-11-29 01:08:16.713956+00,flora-d4-interno,22.7,39.6
36627,2024-11-29 01:22:11.466677+00,flora-d4-interno,22.5,39.6
29243,2024-11-28 19:30:32.640285+00,flora-d4-interno,25,42.4
29426,2024-11-28 19:38:50.985063+00,secado-d4,24.9,41
29713,2024-11-28 19:48:32.36466+00,flora-d22-esquina,24,58.6
30000,2024-11-28 20:01:11.188845+00,flora-d22-esquina,23.9,62.5
30470,2024-11-28 20:24:33.099967+00,flora-d4-interno,24.6,45.4
30757,2024-11-28 20:38:59.140312+00,flora-d22-esquina,25,49.3
31044,2024-11-28 20:53:24.936359+00,flora-d22-esquina,24.9,48.5
31331,2024-11-28 21:07:50.778228+00,flora-d22-esquina,25.1,49
31618,2024-11-28 21:22:21.868223+00,flora-d4-interno,25,43.2
32012,2024-11-28 21:41:59.568474+00,flora-d22-esquina,25,47.5
32299,2024-11-28 21:56:30.57808+00,flora-d4-interno,23,49
32586,2024-11-28 22:11:02.603195+00,flora-d22-esquina,24.5,57.1
32873,2024-11-28 22:25:33.594238+00,flora-d4-interno,24.6,43.5
33160,2024-11-28 22:40:05.674697+00,flora-d22-esquina,25.3,47.9
33447,2024-11-28 22:54:37.203648+00,flora-d22-esquina,25.4,47.7
33856,2024-11-28 23:14:55.391489+00,flora-d22-esquina,25.3,46.9
34143,2024-11-28 23:29:26.279123+00,flora-d4-interno,24.6,42.4
34430,2024-11-28 23:43:52.388879+00,flora-d22-esquina,25.1,46.7
34717,2024-11-28 23:57:20.249929+00,flora-d4-interno,23.3,50.6
35004,2024-11-29 00:11:45.762674+00,flora-d4-interno,22.1,57
35291,2024-11-29 00:24:47.140826+00,secado-d4,24.9,43
35578,2024-11-29 00:35:02.884632+00,flora-d22-esquina,23.3,43.7
36193,2024-11-29 00:58:36.78991+00,secado-d4,24.9,43
36480,2024-11-29 01:08:17.101972+00,flora-d22-esquina,22.9,43.1
36628,2024-11-29 01:22:11.854179+00,flora-d22-esquina,22.8,43
29244,2024-11-28 19:30:33.020878+00,flora-d22-esquina,24.9,47.7
29427,2024-11-28 19:38:54.933879+00,flora-d4-interno,23.4,48.4
29714,2024-11-28 19:48:37.304881+00,secado-d4,24.8,41
30001,2024-11-28 20:01:16.581808+00,flora-d4-interno,22.2,58.8
30471,2024-11-28 20:24:33.487724+00,flora-d22-esquina,24.7,51.6
30758,2024-11-28 20:39:04.527226+00,flora-d4-interno,25,43.2
31045,2024-11-28 20:53:30.324114+00,flora-d4-interno,25,42.9
31332,2024-11-28 21:07:56.166285+00,flora-d4-interno,25,43.7
31619,2024-11-28 21:22:22.256195+00,flora-d22-esquina,25.1,48.7
32013,2024-11-28 21:42:04.949002+00,flora-d4-interno,25,42.8
32300,2024-11-28 21:56:30.965+00,flora-d22-esquina,24.5,51.7
32587,2024-11-28 22:11:07.992232+00,flora-d4-interno,22.3,55.6
32874,2024-11-28 22:25:33.98222+00,flora-d22-esquina,24.9,48.3
33161,2024-11-28 22:40:11.059679+00,flora-d4-interno,24.9,44.1
33448,2024-11-28 22:54:42.589617+00,flora-d4-interno,24.9,43
33857,2024-11-28 23:15:00.774932+00,flora-d4-interno,24.8,42.8
34144,2024-11-28 23:29:26.666297+00,flora-d22-esquina,25.1,46.4
34431,2024-11-28 23:43:57.770222+00,flora-d4-interno,24.4,42.6
34718,2024-11-28 23:57:20.637985+00,flora-d22-esquina,25.1,52.7
35005,2024-11-29 00:11:46.150668+00,flora-d22-esquina,24,59.5
35292,2024-11-29 00:24:50.776836+00,flora-d4-interno,23.2,41.4
35579,2024-11-29 00:35:08.344638+00,flora-d4-interno,23.1,40.1
36194,2024-11-29 00:58:39.79414+00,flora-d4-interno,22.8,39.7
36481,2024-11-29 01:08:17.78742+00,secado-d4,24.9,43
36629,2024-11-29 01:22:16.296093+00,secado-d4,24.9,43
29245,2024-11-28 19:30:38.401171+00,flora-d4-interno,25,42.4
29428,2024-11-28 19:38:55.321357+00,flora-d22-esquina,24.4,51.5
29715,2024-11-28 19:48:37.765007+00,flora-d4-interno,22.2,55.4
30002,2024-11-28 20:01:16.96977+00,flora-d22-esquina,23.8,62.4
30472,2024-11-28 20:24:38.87491+00,flora-d4-interno,24.6,45
30759,2024-11-28 20:39:04.907331+00,flora-d22-esquina,25,48.8
31046,2024-11-28 20:53:30.711225+00,flora-d22-esquina,25,48
31333,2024-11-28 21:07:56.555731+00,flora-d22-esquina,25,48.7
31620,2024-11-28 21:22:27.642946+00,flora-d4-interno,25,43.2
32014,2024-11-28 21:42:05.330253+00,flora-d22-esquina,25,47.1
32301,2024-11-28 21:56:36.353458+00,flora-d4-interno,23,49.1
32588,2024-11-28 22:11:08.373438+00,flora-d22-esquina,24.4,57
32875,2024-11-28 22:25:39.363245+00,flora-d4-interno,24.6,43.4
33162,2024-11-28 22:40:11.445485+00,flora-d22-esquina,25.3,48.2
33449,2024-11-28 22:54:42.977733+00,flora-d22-esquina,25.4,47.3
33858,2024-11-28 23:15:01.163993+00,flora-d22-esquina,25.3,47.6
34145,2024-11-28 23:29:32.046054+00,flora-d4-interno,24.6,42.5
34432,2024-11-28 23:43:58.15113+00,flora-d22-esquina,25.1,46
34719,2024-11-28 23:57:26.017838+00,flora-d4-interno,23.3,50.8
35006,2024-11-29 00:11:51.53599+00,flora-d4-interno,22.1,57
35293,2024-11-29 00:24:51.158667+00,flora-d22-esquina,23.5,45.6
35580,2024-11-29 00:35:08.735714+00,flora-d22-esquina,23.3,43.9
36195,2024-11-29 00:58:40.181813+00,flora-d22-esquina,23,42.9
36482,2024-11-29 01:08:22.482994+00,flora-d4-interno,22.7,39.6
36630,2024-11-29 01:22:17.242912+00,flora-d4-interno,22.5,39.6
29246,2024-11-28 19:30:38.788111+00,flora-d22-esquina,24.9,47.7
29429,2024-11-28 19:38:56.374893+00,secado-d4,24.8,41
29716,2024-11-28 19:48:38.150753+00,flora-d22-esquina,23.9,58.5
30003,2024-11-28 20:01:22.354906+00,flora-d4-interno,22.2,58.6
30473,2024-11-28 20:24:39.261763+00,flora-d22-esquina,24.7,50.6
30760,2024-11-28 20:39:10.294255+00,flora-d4-interno,25,43.2
31047,2024-11-28 20:53:36.099346+00,flora-d4-interno,25,43
31334,2024-11-28 21:08:01.943398+00,flora-d4-interno,25,43.6
31621,2024-11-28 21:22:28.030235+00,flora-d22-esquina,25.1,49.2
32015,2024-11-28 21:42:10.717822+00,flora-d4-interno,25,42.8
32302,2024-11-28 21:56:36.740927+00,flora-d22-esquina,24.5,51.8
32589,2024-11-28 22:11:13.76152+00,flora-d4-interno,22.3,55.5
32876,2024-11-28 22:25:39.750142+00,flora-d22-esquina,24.8,48.5
33163,2024-11-28 22:40:16.830868+00,flora-d4-interno,24.9,43.8
33450,2024-11-28 22:54:48.365187+00,flora-d4-interno,24.9,42.9
33859,2024-11-28 23:15:06.549243+00,flora-d4-interno,24.8,42.9
34146,2024-11-28 23:29:32.434791+00,flora-d22-esquina,25.1,46.2
34433,2024-11-28 23:44:03.537687+00,flora-d4-interno,24.5,42.5
34720,2024-11-28 23:57:26.405544+00,flora-d22-esquina,25,52.4
35007,2024-11-29 00:11:51.917299+00,flora-d22-esquina,24,59.5
35294,2024-11-29 00:24:52.5272+00,secado-d4,24.9,42
35581,2024-11-29 00:35:12.931432+00,secado-d4,24.9,43
36196,2024-11-29 00:58:45.925585+00,flora-d22-esquina,23,43
36483,2024-11-29 01:08:22.863914+00,flora-d22-esquina,22.9,43.1
36631,2024-11-29 01:22:17.629162+00,flora-d22-esquina,22.7,42.8
29247,2024-11-28 19:30:44.168919+00,flora-d4-interno,24.9,42.3
29430,2024-11-28 19:39:00.708715+00,flora-d4-interno,23.4,48.5
29717,2024-11-28 19:48:42.694021+00,secado-d4,24.8,41
30004,2024-11-28 20:01:22.741748+00,flora-d22-esquina,23.9,62.2
30474,2024-11-28 20:24:44.997698+00,flora-d22-esquina,24.7,51
30761,2024-11-28 20:39:10.681343+00,flora-d22-esquina,24.9,49.4
31048,2024-11-28 20:53:36.487184+00,flora-d22-esquina,24.9,48.8
31335,2024-11-28 21:08:02.328059+00,flora-d22-esquina,25.1,48.9
31622,2024-11-28 21:22:33.418241+00,flora-d4-interno,25,43.1
32016,2024-11-28 21:42:11.10578+00,flora-d22-esquina,25.1,47.8
32303,2024-11-28 21:56:42.12771+00,flora-d4-interno,22.9,49.2
32590,2024-11-28 22:11:14.148437+00,flora-d22-esquina,24.5,57
32877,2024-11-28 22:25:45.489128+00,flora-d22-esquina,24.8,49.1
33164,2024-11-28 22:40:17.215718+00,flora-d22-esquina,25.3,48.2
33451,2024-11-28 22:54:48.752616+00,flora-d22-esquina,25.3,47.3
33860,2024-11-28 23:15:06.937658+00,flora-d22-esquina,25.3,47.4
34147,2024-11-28 23:29:37.814209+00,flora-d4-interno,24.6,42.5
34434,2024-11-28 23:44:03.925158+00,flora-d22-esquina,25.1,46.4
34721,2024-11-28 23:57:31.788851+00,flora-d4-interno,23.3,50.8
35008,2024-11-29 00:11:57.300813+00,flora-d4-interno,22.1,57.1
35295,2024-11-29 00:24:56.538961+00,flora-d4-interno,23.2,41.2
35582,2024-11-29 00:35:14.158379+00,flora-d4-interno,23.1,40
36197,2024-11-29 00:58:47.524031+00,secado-d4,24.9,43
36484,2024-11-29 01:08:23.171003+00,secado-d4,24.9,43
36632,2024-11-29 01:22:21.677161+00,secado-d4,24.9,43
29248,2024-11-28 19:30:44.548408+00,flora-d22-esquina,24.9,47.7
29431,2024-11-28 19:39:01.096005+00,flora-d22-esquina,24.4,51.7
29718,2024-11-28 19:48:43.53799+00,flora-d4-interno,22.2,55.7
30005,2024-11-28 20:01:28.12394+00,flora-d4-interno,22.2,58.6
30475,2024-11-28 20:24:50.385963+00,flora-d4-interno,24.6,45.2
30762,2024-11-28 20:39:16.068451+00,flora-d4-interno,25,43
31049,2024-11-28 20:53:41.868193+00,flora-d4-interno,25,42.9
31336,2024-11-28 21:08:07.713293+00,flora-d4-interno,25,43.7
31623,2024-11-28 21:22:33.806094+00,flora-d22-esquina,25.1,48.3
32017,2024-11-28 21:42:16.493303+00,flora-d4-interno,25,42.9
32304,2024-11-28 21:56:42.511486+00,flora-d22-esquina,24.5,52
32591,2024-11-28 22:11:19.537132+00,flora-d4-interno,22.3,55.5
32878,2024-11-28 22:25:50.877241+00,flora-d4-interno,24.6,43.3
33165,2024-11-28 22:40:22.598542+00,flora-d4-interno,24.9,43.8
33452,2024-11-28 22:54:54.138662+00,flora-d4-interno,24.9,42.7
33861,2024-11-28 23:15:12.326017+00,flora-d4-interno,24.8,42.9
34148,2024-11-28 23:29:38.202194+00,flora-d22-esquina,25.2,45.9
34435,2024-11-28 23:44:09.307038+00,flora-d4-interno,24.4,42.6
34722,2024-11-28 23:57:32.175039+00,flora-d22-esquina,25,52.2
35009,2024-11-29 00:11:57.686018+00,flora-d22-esquina,24,59.3
35296,2024-11-29 00:24:56.925037+00,flora-d22-esquina,23.4,45.2
35583,2024-11-29 00:35:14.544039+00,flora-d22-esquina,23.3,43.8
36198,2024-11-29 00:58:51.312721+00,flora-d4-interno,22.8,39.7
36485,2024-11-29 01:08:28.252018+00,flora-d4-interno,22.7,39.6
36633,2024-11-29 01:22:23.018113+00,flora-d4-interno,22.4,39.5
29249,2024-11-28 19:30:49.936111+00,flora-d4-interno,25,42.3
29432,2024-11-28 19:39:06.4755+00,flora-d4-interno,23.4,48.7
29719,2024-11-28 19:48:43.924846+00,flora-d22-esquina,23.9,58.6
30006,2024-11-28 20:01:28.508847+00,flora-d22-esquina,23.8,62.1
30476,2024-11-28 20:24:50.770925+00,flora-d22-esquina,24.7,51.4
30763,2024-11-28 20:39:16.4555+00,flora-d22-esquina,25,48.8
31050,2024-11-28 20:53:42.256146+00,flora-d22-esquina,25,48.6
31337,2024-11-28 21:08:08.095101+00,flora-d22-esquina,25,48.7
31624,2024-11-28 21:22:39.194152+00,flora-d4-interno,25,43.2
32018,2024-11-28 21:42:16.873427+00,flora-d22-esquina,25.1,48
32305,2024-11-28 21:56:47.892707+00,flora-d4-interno,22.9,49.4
32592,2024-11-28 22:11:19.924289+00,flora-d22-esquina,24.4,56.9
32879,2024-11-28 22:25:51.258248+00,flora-d22-esquina,24.8,48.6
33166,2024-11-28 22:40:22.978713+00,flora-d22-esquina,25.3,48.1
33453,2024-11-28 22:54:54.525654+00,flora-d22-esquina,25.3,47.3
33862,2024-11-28 23:15:12.706736+00,flora-d22-esquina,25.3,46.5
34149,2024-11-28 23:29:43.588163+00,flora-d4-interno,24.6,42.5
34436,2024-11-28 23:44:09.695511+00,flora-d22-esquina,25.1,46.8
34723,2024-11-28 23:57:37.561024+00,flora-d4-interno,23.3,50.9
35010,2024-11-29 00:12:03.422853+00,flora-d22-esquina,23.9,59.2
35297,2024-11-29 00:25:02.313793+00,flora-d4-interno,23.2,41.1
35584,2024-11-29 00:35:19.95007+00,flora-d4-interno,23.1,40
36199,2024-11-29 00:58:51.698979+00,flora-d22-esquina,23,43.2
36486,2024-11-29 01:08:28.558093+00,secado-d4,24.9,43
36634,2024-11-29 01:22:23.408116+00,flora-d22-esquina,22.7,42.8
29250,2024-11-28 19:30:50.320059+00,flora-d22-esquina,25,47
29433,2024-11-28 19:39:06.863782+00,flora-d22-esquina,24.4,51.7
29720,2024-11-28 19:48:48.076686+00,secado-d4,24.9,41
30007,2024-11-28 20:01:33.897885+00,flora-d4-interno,22.2,58.8
30477,2024-11-28 20:24:56.157637+00,flora-d4-interno,24.6,45.4
30764,2024-11-28 20:39:21.842284+00,flora-d4-interno,25,43
31051,2024-11-28 20:53:47.644348+00,flora-d4-interno,25,43.1
31338,2024-11-28 21:08:13.48085+00,flora-d4-interno,25,43.6
31625,2024-11-28 21:22:39.580135+00,flora-d22-esquina,25.1,48.5
32019,2024-11-28 21:42:22.260419+00,flora-d4-interno,25,42.8
32306,2024-11-28 21:56:48.280802+00,flora-d22-esquina,24.5,52.3
32593,2024-11-28 22:11:25.312216+00,flora-d4-interno,22.3,55.6
32880,2024-11-28 22:25:56.646187+00,flora-d4-interno,24.6,43.3
33167,2024-11-28 22:40:28.365658+00,flora-d4-interno,24.9,43.9
33454,2024-11-28 22:54:59.904926+00,flora-d4-interno,24.9,42.8
33863,2024-11-28 23:15:18.094673+00,flora-d4-interno,24.8,42.7
34150,2024-11-28 23:29:43.969003+00,flora-d22-esquina,25.2,46.3
34437,2024-11-28 23:44:15.082218+00,flora-d4-interno,24.5,42.6
34724,2024-11-28 23:57:37.948749+00,flora-d22-esquina,25,52.2
35011,2024-11-29 00:12:08.803363+00,flora-d4-interno,22.1,57.2
35298,2024-11-29 00:25:02.701442+00,flora-d22-esquina,23.4,45.2
35585,2024-11-29 00:35:20.338497+00,flora-d22-esquina,23.2,43.9
36200,2024-11-29 00:58:52.912013+00,secado-d4,24.9,43
36487,2024-11-29 01:08:28.639029+00,flora-d22-esquina,22.9,43.1
36635,2024-11-29 01:22:28.790567+00,flora-d4-interno,22.5,39.5
29251,2024-11-28 19:30:55.708242+00,flora-d4-interno,24.9,42.3
29434,2024-11-28 19:39:07.114004+00,secado-d4,24.9,41
29721,2024-11-28 19:48:49.312041+00,flora-d4-interno,22.2,55.2
30008,2024-11-28 20:01:34.278847+00,flora-d22-esquina,23.9,62.3
30478,2024-11-28 20:24:56.53763+00,flora-d22-esquina,24.7,51.2
30765,2024-11-28 20:39:22.229411+00,flora-d22-esquina,24.9,48.4
31052,2024-11-28 20:53:48.032162+00,flora-d22-esquina,25,48.7
31339,2024-11-28 21:08:13.862554+00,flora-d22-esquina,25.1,48.8
31626,2024-11-28 21:22:44.962315+00,flora-d4-interno,25,43.3
32020,2024-11-28 21:42:22.648434+00,flora-d22-esquina,25.1,48.2
32307,2024-11-28 21:56:53.668358+00,flora-d4-interno,22.9,49.6
32594,2024-11-28 22:11:25.701081+00,flora-d22-esquina,24.5,57.3
32881,2024-11-28 22:25:57.027309+00,flora-d22-esquina,24.8,48.1
33168,2024-11-28 22:40:28.753755+00,flora-d22-esquina,25.3,48.4
33455,2024-11-28 22:55:00.28632+00,flora-d22-esquina,25.4,47.4
33864,2024-11-28 23:15:18.482936+00,flora-d22-esquina,25.3,46.7
34151,2024-11-28 23:29:49.348256+00,flora-d4-interno,24.6,42.5
34438,2024-11-28 23:44:15.469556+00,flora-d22-esquina,25.1,47.1
34725,2024-11-28 23:57:43.328818+00,flora-d4-interno,23.3,50.9
35012,2024-11-29 00:12:09.182874+00,flora-d22-esquina,23.9,59.6
35299,2024-11-29 00:25:03.271876+00,secado-d4,24.9,42
35586,2024-11-29 00:35:23.705637+00,secado-d4,24.9,43
36201,2024-11-29 00:58:57.085925+00,flora-d4-interno,22.8,39.8
36488,2024-11-29 01:08:33.938148+00,secado-d4,25,43
36636,2024-11-29 01:22:29.17094+00,flora-d22-esquina,22.7,42.9
29252,2024-11-28 19:30:56.089091+00,flora-d22-esquina,24.9,47.2
29435,2024-11-28 19:39:12.246171+00,flora-d4-interno,23.3,48.7
29722,2024-11-28 19:48:49.69596+00,flora-d22-esquina,24,58.9
30009,2024-11-28 20:01:39.666723+00,flora-d4-interno,22.2,58.8
30479,2024-11-28 20:25:36.33227+00,flora-d4-interno,24.7,45.1
30766,2024-11-28 20:39:27.616147+00,flora-d4-interno,25,43.2
31053,2024-11-28 20:53:53.41223+00,flora-d4-interno,25,43
31340,2024-11-28 21:08:19.244233+00,flora-d4-interno,25,43.8
31627,2024-11-28 21:22:45.342407+00,flora-d22-esquina,25.1,48.8
32021,2024-11-28 21:42:28.029129+00,flora-d4-interno,25,42.7
32308,2024-11-28 21:56:54.056795+00,flora-d22-esquina,24.5,52.2
32595,2024-11-28 22:11:31.089428+00,flora-d4-interno,22.3,55.5
32882,2024-11-28 22:26:02.414302+00,flora-d4-interno,24.6,43.3
33169,2024-11-28 22:40:34.141785+00,flora-d4-interno,24.9,43.9
33456,2024-11-28 22:55:05.665951+00,flora-d4-interno,24.9,42.9
33865,2024-11-28 23:15:23.864814+00,flora-d4-interno,24.8,42.8
34152,2024-11-28 23:29:49.735296+00,flora-d22-esquina,25.2,46.4
34439,2024-11-28 23:44:20.857266+00,flora-d4-interno,24.4,42.6
34726,2024-11-28 23:57:43.717796+00,flora-d22-esquina,25.1,52.3
35013,2024-11-29 00:12:14.559819+00,flora-d4-interno,22.1,57.1
35300,2024-11-29 00:25:08.089903+00,flora-d4-interno,23.2,41.1
